comment,"Heat output in kW per m2 solar field, based on free 2005 DNI data from HelioClim (HC3v2: http://www.soda-is.com/eng/helioclim/index.html), processed with the CSP plant model described by Gauche, P., von Backstrom, T.W. & Brent, A.C., 2011. CSP Modeling Methodology for Macro Decision Making - Emphasis on the Central Receiver Type. In Granada, Spain.","Heat output in kW per m2 solar field, based on free 2005 DNI data from HelioClim (HC3v2: http://www.soda-is.com/eng/helioclim/index.html), processed with the CSP plant model described by Gauche, P., von Backstrom, T.W. & Brent, A.C., 2011. CSP Modeling Methodology for Macro Decision Making - Emphasis on the Central Receiver Type. In Granada, Spain.","Heat output in kW per m2 solar field, based on free 2005 DNI data from HelioClim (HC3v2: http://www.soda-is.com/eng/helioclim/index.html), processed with the CSP plant model described by Gauche, P., von Backstrom, T.W. & Brent, A.C., 2011. CSP Modeling Methodology for Macro Decision Making - Emphasis on the Central Receiver Type. In Granada, Spain.","Time series in kWh based on modified data from the IIASA GAINS model database. Amann, M., et al., Cost-effective control of air quality and greenhouse gases in Europe: Modeling and policy applications. Environmental Modelling & Software, 2011. 26(12): p. 1489-1501.","Time series in kWh based on modified data from the IIASA GAINS model database. Amann, M., et al., Cost-effective control of air quality and greenhouse gases in Europe: Modeling and policy applications. Environmental Modelling & Software, 2011. 26(12): p. 1489-1501."
nodes,region1_1,region1_2,region1_3,region1,region2
techs,csp,csp,csp,demand_power,demand_power
parameters,source_use_max,source_use_max,source_use_max,sink_use_equals,sink_use_equals
timesteps,,,,,
2005-07-25 10:00,0.56529,0.5063840000000001,0.503454,32703.456,4672.132
2005-07-25 11:00,0.57523,0.471307,0.520624,32236.704,4836.066
2005-07-25 12:00,0.5693060000000001,0.438291,0.5214059999999999,32108.512,4918.032
2005-07-25 13:00,0.5446799999999999,0.364345,0.49706000000000006,32278.096,5000
2005-07-25 14:00,0.495183,0.228726,0.47045600000000004,32664.592,4959.016
2005-07-25 15:00,0.325948,0.043878,0.372928,32331.488,4877.05
2005-07-25 16:00,0.109658,0,0.211236,31805.552,4836.066
2005-07-25 17:00,0,0,0.019347,31416.112,4549.18
2005-07-25 18:00,0,0,0,30942.016,4590.164
2005-07-25 19:00,0,0,0,30410.304,4426.23
2005-07-25 20:00,0,0,0,28371.872,4098.36
2005-07-25 21:00,0,0,0,26207.664,3688.524
2005-07-25 22:00,0,0,0,24844.208,3360.656
2005-07-25 23:00,0,0,0,23916.64,3073.77
2005-07-26 00:00,0,0,0,23433.664,2950.82
2005-07-26 01:00,0,0,0,23416.192,2991.804
2005-07-26 02:00,0,0,0,24127.136,2868.852
2005-07-26 03:00,0,0,0,25911.984,2991.804
2005-07-26 04:00,0,0.00095,0,27991.776,3114.754
2005-07-26 05:00,0,0.196252,0,30032.064,3278.688
2005-07-26 06:00,0,0.35637399999999997,0.011772,31522.256,3524.59
2005-07-26 07:00,0.224031,0.437935,0.195227,32530.928,3852.46
2005-07-26 08:00,0.386376,0.486455,0.370317,33056.512,4180.328
2005-07-26 09:00,0.532404,0.509908,0.4529880000000001,33018.704,4508.196
2005-07-26 10:00,0.5643469999999999,0.5044609999999999,0.501498,32955.072,4672.132
2005-07-26 11:00,0.5763590000000001,0.479915,0.518632,32571.744,4836.066
2005-07-26 12:00,0.568762,0.441205,0.523849,32321.776,4918.032
2005-07-26 13:00,0.5153340000000001,0.358997,0.510699,32476.848,5000
2005-07-26 14:00,0.39611399999999997,0.235103,0.4787630000000001,32901.68,4959.016
2005-07-26 15:00,0.236859,0.036195,0.4037440000000001,32543.984,4877.05
2005-07-26 16:00,0.128899,0,0.317681,32096.672,4836.066
2005-07-26 17:00,0,0,0.12519,31709.12,4549.18
2005-07-26 18:00,0,0,0,31237.552,4590.164
2005-07-26 19:00,0,0,0,30613.664,4426.23
2005-07-26 20:00,0,0,0,28573.68,4098.36
2005-07-26 21:00,0,0,0,26376.576,3688.524
2005-07-26 22:00,0,0,0,24992.432,3360.656
2005-07-26 23:00,0,0,0,24035.312,3073.77
2005-07-27 00:00,0,0,0,23483.376,2950.82
2005-07-27 01:00,0,0,0,23451.776,2991.804
2005-07-27 02:00,0,0,0,24163.456,2868.852
2005-07-27 03:00,0,0,0,25913.152,2991.804
2005-07-27 04:00,0,0.003087,0,27959.6,3114.754
2005-07-27 05:00,0,0.199031,0,29979.024,3278.688
2005-07-27 06:00,0.030326,0.35874199999999995,0,31468.96,3524.59
2005-07-27 07:00,0.29328200000000004,0.441028,0.046477,32415.744,3852.46
2005-07-27 08:00,0.464526,0.496101,0.246728,32952.64,4180.328
2005-07-27 09:00,0.52918,0.504423,0.352666,32900.176,4508.196
2005-07-27 10:00,0.5605020000000001,0.493019,0.328647,32859.6,4672.132
2005-07-27 11:00,0.572612,0.4659930000000001,0.43833599999999995,32426.368,4836.066
2005-07-27 12:00,0.567372,0.4000119999999999,0.48289899999999997,32227.92,4918.032
2005-07-27 13:00,0.48303,0.354333,0.467466,32476.128,5000
2005-07-27 14:00,0.173448,0.070521,0.311087,32894.944,4959.016
2005-07-27 15:00,0.085045,0,0.27515500000000004,32517.968,4877.05
2005-07-27 16:00,0.042077,0,0.007519,32040.176,4836.066
2005-07-27 17:00,0,0,0.002761,31688.048,4549.18
2005-07-27 18:00,0,0,0,31174.496,4590.164
2005-07-27 19:00,0,0,0,30481.072,4426.23
2005-07-27 20:00,0,0,0,28421.904,4098.36
2005-07-27 21:00,0,0,0,26235.28,3688.524
2005-07-27 22:00,0,0,0,24738.544,3360.656
2005-07-27 23:00,0,0,0,23835.68,3073.77
2005-07-28 00:00,0,0,0,23304.368,2950.82
2005-07-28 01:00,0,0,0,23277.776,2991.804
2005-07-28 02:00,0,0,0,23987.696,2868.852
2005-07-28 03:00,0,0,0,25734.784,2991.804
2005-07-28 04:00,0,0.000311,0,27778.032,3114.754
2005-07-28 05:00,0,0.203544,0,29788.608,3278.688
2005-07-28 06:00,0.025818999999999998,0.357897,0.00725,31183.728,3524.59
2005-07-28 07:00,0.27568400000000004,0.43766700000000003,0.18066,32124.576,3852.46
2005-07-28 08:00,0.451125,0.49730100000000005,0.150981,32569.696,4180.328
2005-07-28 09:00,0.521702,0.506181,0.062443999999999986,32455.296,4508.196
2005-07-28 10:00,0.552284,0.48949899999999996,0.170967,32269.456,4672.132
2005-07-28 11:00,0.56374,0.455319,0.224773,31776.976,4836.066
2005-07-28 12:00,0.5578869999999999,0.42277700000000007,0.398702,31505.712,4918.032
2005-07-28 13:00,0.5346040000000001,0.36641599999999996,0.441856,31652.032,5000
2005-07-28 14:00,0.47743500000000005,0.10384000000000002,0.443186,32080.272,4959.016
2005-07-28 15:00,0.301255,0.031069000000000006,0.28103300000000003,31732.128,4877.05
2005-07-28 16:00,0.082395,0,0.119725,31161.344,4836.066
2005-07-28 17:00,0,0,0,30722.528,4549.18
2005-07-28 18:00,0,0,0,30171.568,4590.164
2005-07-28 19:00,0,0,0,29635.056,4426.23
2005-07-28 20:00,0,0,0,27715.904,4098.36
2005-07-28 21:00,0,0,0,25681.68,3688.524
2005-07-28 22:00,0,0,0,24402.672,3360.656
2005-07-28 23:00,0,0,0,23370.624,3073.77
2005-07-29 00:00,0,0,0,22739.568,2950.82
2005-07-29 01:00,0,0,0,22455.248,2991.804
2005-07-29 02:00,0,0,0,22533.632,2868.852
2005-07-29 03:00,0,0,0,23182.208,2991.804
2005-07-29 04:00,0,0.009551,0,24362.4,3114.754
2005-07-29 05:00,0,0.190602,0,26117.488,3278.688
2005-07-29 06:00,0.027406,0.354179,0.00629,27679.936,3524.59
2005-07-29 07:00,0.270099,0.4366140000000001,0.185027,28709.52,3852.46
2005-07-29 08:00,0.45132700000000003,0.485145,0.365502,29142.896,4180.328
2005-07-29 09:00,0.525442,0.524048,0.460386,29003.696,4508.196
2005-07-29 10:00,0.557942,0.5067550000000001,0.5025029999999999,28635.024,4672.132
2005-07-29 11:00,0.57012,0.47175,0.518273,28129.872,4836.066
2005-07-29 12:00,0.566055,0.434097,0.524853,27872.48,4918.032
2005-07-29 13:00,0.536172,0.322054,0.503908,28058.72,5000
2005-07-29 14:00,0.4874750000000001,0.222321,0.481865,28706.224,4959.016
2005-07-29 15:00,0.32055300000000003,0.037324,0.437846,28684.432,4877.05
2005-07-29 16:00,0.100035,0,0.315773,28540.528,4836.066
2005-07-29 17:00,0,0,0.12601800000000002,28510.72,4549.18
2005-07-29 18:00,0,0,0,28278.096,4590.164
2005-07-29 19:00,0,0,0,27995.184,4426.23
2005-07-29 20:00,0,0,0,26278,4098.36
2005-07-29 21:00,0,0,0,24127.44,3688.524
2005-07-29 22:00,0,0,0,22907.936,3360.656
2005-07-29 23:00,0,0,0,21803.888,3073.77
2005-07-30 00:00,0,0,0,21098.624,2950.82
2005-07-30 01:00,0,0,0,20703.696,2991.804
2005-07-30 02:00,0,0,0,20560.176,2868.852
2005-07-30 03:00,0,0,0,20739.36,2991.804
2005-07-30 04:00,0,0.01081,0,21356.88,3114.754
2005-07-30 05:00,0,0.17608500000000002,0,22797.712,3278.688
2005-07-30 06:00,0.028624000000000007,0.34775300000000003,0.006517,24188.048,3524.59
2005-07-30 07:00,0.276426,0.413767,0.186126,25245.744,3852.46
2005-07-30 08:00,0.45467399999999997,0.490159,0.367093,25886.608,4180.328
2005-07-30 09:00,0.5310369999999999,0.517076,0.450888,25984.016,4508.196
2005-07-30 10:00,0.5661390000000001,0.504445,0.492316,25872.432,4672.132
2005-07-30 11:00,0.577716,0.407742,0.510656,25545.008,4836.066
2005-07-30 12:00,0.5729380000000001,0.18479600000000002,0.514977,25317.04,4918.032
2005-07-30 13:00,0.549566,0.201024,0.5092409999999999,25545.6,5000
2005-07-30 14:00,0.5175109999999999,0,0.4493780000000001,26278.864,4959.016
2005-07-30 15:00,0.38815,0,0.443974,26528.736,4877.05
2005-07-30 16:00,0.15402600000000002,0,0.308877,26800.912,4836.066
2005-07-30 17:00,0,0,0.11572400000000001,27191.184,4549.18
2005-07-30 18:00,0,0,0,27399.216,4590.164
2005-07-30 19:00,0,0,0,27300.304,4426.23
2005-07-30 20:00,0,0,0,25508.224,4098.36
2005-07-30 21:00,0,0,0,23740.512,3688.524
2005-07-30 22:00,0,0,0,22554.928,3360.656
2005-07-30 23:00,0,0,0,21823.12,3073.77
2005-07-31 00:00,0,0,0,21373.68,2950.82
2005-07-31 01:00,0,0,0,21459.248,2991.804
2005-07-31 02:00,0,0,0,22332.4,2868.852
2005-07-31 03:00,0,0,0,24236.304,2991.804
2005-07-31 04:00,0,0.010341,0,26404.144,3114.754
2005-07-31 05:00,0,0.19581500000000002,0,28573.328,3278.688
2005-07-31 06:00,0.029514999999999996,0.35849800000000004,0.003664,30056.768,3524.59
2005-07-31 07:00,0.27586400000000005,0.43791499999999994,0.191633,31085.488,3852.46
2005-07-31 08:00,0.455298,0.48704200000000003,0.36041599999999996,31685.232,4180.328
2005-07-31 09:00,0.5256409999999999,0.51203,0.440539,31694.944,4508.196
2005-07-31 10:00,0.5561820000000001,0.4954480000000001,0.48771899999999996,31647.328,4672.132
2005-07-31 11:00,0.565817,0.45927,0.507962,31180.56,4836.066
2005-07-31 12:00,0.561191,0.421324,0.5144310000000001,30932.448,4918.032
2005-07-31 13:00,0.5424859999999999,0.34862199999999993,0.510042,31087.424,5000
2005-07-31 14:00,0.482709,0.040455,0.480105,31511.536,4959.016
2005-07-31 15:00,0.31899500000000003,0,0.432009,31238.912,4877.05
2005-07-31 16:00,0.128965,0,0.312568,30894.88,4836.066
2005-07-31 17:00,0,0,0.11357799999999997,30612.992,4549.18
2005-07-31 18:00,0,0,0,30171.52,4590.164
2005-07-31 19:00,0,0,0,29438.528,4426.23
2005-07-31 20:00,0,0,0,27262.24,4098.36
2005-07-31 21:00,0,0,0,25188.864,3688.524
2005-07-31 22:00,0,0,0,23815.936,3360.656
2005-07-31 23:00,0,0,0,22993.552,2918.032
2005-08-01 00:00,0,0,0,22445.2,2811.476
2005-08-01 01:00,0,0,0,22455.68,2827.868
2005-08-01 02:00,0,0,0,23197.008,2745.902
2005-08-01 03:00,0,0,0,24855.616,2860.656
2005-08-01 04:00,0,0.012924,0,26861.152,2991.804
2005-08-01 05:00,0,0.19120299999999998,0,28958.32,3155.738
2005-08-01 06:00,0.031487,0.347491,0,30434,3385.246
2005-08-01 07:00,0.253511,0.440221,0.15946700000000005,31350.64,3655.738
2005-08-01 08:00,0.421104,0.48544899999999996,0.342127,31905.936,3934.426
2005-08-01 09:00,0.485699,0.515988,0.33981900000000004,31799.776,4204.918
2005-08-01 10:00,0.529492,0.498107,0.29872000000000004,31743.04,4327.868
2005-08-01 11:00,0.5489649999999999,0.476393,0.519505,31262,4459.016
2005-08-01 12:00,0.545453,0.44183199999999995,0.5317759999999999,31043.216,4532.786
2005-08-01 13:00,0.5145810000000001,0.340237,0.509526,31203.472,4606.558
2005-08-01 14:00,0.456553,0.229875,0.49002799999999996,31633.648,4565.574
2005-08-01 15:00,0.31756100000000004,0.029381,0.43210200000000004,31378.448,4500
2005-08-01 16:00,0.097203,0,0.315777,30862.56,4475.41
2005-08-01 17:00,0,0,0.11793,30580.816,4254.098
2005-08-01 18:00,0,0,0,30141.952,4278.688
2005-08-01 19:00,0,0,0,29349.76,4114.754
2005-08-01 20:00,0,0,0,27233.856,3844.262
2005-08-01 21:00,0,0,0,25150.128,3483.606
2005-08-01 22:00,0,0,0,23847.872,3172.132
2005-08-01 23:00,0,0,0,22998.496,2918.032
2005-08-02 00:00,0,0,0,22474.32,2811.476
2005-08-02 01:00,0,0,0,22493.872,2827.868
2005-08-02 02:00,0,0,0,23236.656,2745.902
2005-08-02 03:00,0,0,0,24929.968,2860.656
2005-08-02 04:00,0,0.005336,0,26905.904,2991.804
2005-08-02 05:00,0,0.18751500000000002,0,29019.328,3155.738
2005-08-02 06:00,0.032779,0.347094,0.006344,30451.904,3385.246
2005-08-02 07:00,0.255308,0.437986,0.17851,31369.952,3655.738
2005-08-02 08:00,0.42408100000000004,0.48647799999999997,0.35688400000000003,31951.264,3934.426
2005-08-02 09:00,0.492427,0.509155,0.455534,31855.504,4204.918
2005-08-02 10:00,0.5408440000000001,0.187112,0.504261,31724.304,4327.868
2005-08-02 11:00,0.5550649999999999,0.22144899999999998,0.527922,31212.896,4459.016
2005-08-02 12:00,0.548928,0.150504,0.532572,30909.488,4532.786
2005-08-02 13:00,0.518048,0.010172,0.519571,31029.424,4606.558
2005-08-02 14:00,0.456809,0.206447,0.490239,31490.224,4565.574
2005-08-02 15:00,0.310584,0.029574000000000007,0.43617,31252.016,4500
2005-08-02 16:00,0.083772,0,0.30914200000000003,30883.68,4475.41
2005-08-02 17:00,0,0,0.117317,30632.016,4254.098
2005-08-02 18:00,0,0,0,30227.52,4278.688
2005-08-02 19:00,0,0,0,29412.368,4114.754
2005-08-02 20:00,0,0,0,27298.848,3844.262
2005-08-02 21:00,0,0,0,25172.16,3483.606
2005-08-02 22:00,0,0,0,23810.928,3172.132
2005-08-02 23:00,0,0,0,22913.472,2918.032
2005-08-03 00:00,0,0,0,22420.192,2811.476
2005-08-03 01:00,0,0,0,22404.128,2827.868
2005-08-03 02:00,0,0,0,23144.88,2745.902
2005-08-03 03:00,0,0,0,24900.32,2860.656
2005-08-03 04:00,0,1.2e-05,0,26845.856,2991.804
2005-08-03 05:00,0,0.181176,0,28947.84,3155.738
2005-08-03 06:00,0.027886,0.342586,0.007184,30403.568,3385.246
2005-08-03 07:00,0.251827,0.434854,0.175875,31344.864,3655.738
2005-08-03 08:00,0.42589799999999994,0.48401400000000006,0.35431799999999997,31858.416,3934.426
2005-08-03 09:00,0.489986,0.523039,0.454024,31729.552,4204.918
2005-08-03 10:00,0.538932,0.50456,0.5053770000000001,31574.24,4327.868
2005-08-03 11:00,0.55783,0.4657730000000001,0.523751,31065.968,4459.016
2005-08-03 12:00,0.5548780000000001,0.428108,0.528779,30828,4532.786
2005-08-03 13:00,0.523313,0.3327,0.5125609999999999,30988.32,4606.558
2005-08-03 14:00,0.459491,0.221273,0.484626,31496.576,4565.574
2005-08-03 15:00,0.330996,0.03015,0.424513,31254.048,4500
2005-08-03 16:00,0.101392,0,0.311206,30855.28,4475.41
2005-08-03 17:00,0,0,0.11123,30615.072,4254.098
2005-08-03 18:00,0,0,0,30117.584,4278.688
2005-08-03 19:00,0,0,0,29311.568,4114.754
2005-08-03 20:00,0,0,0,27170.608,3844.262
2005-08-03 21:00,0,0,0,25046.16,3483.606
2005-08-03 22:00,0,0,0,23577.328,3172.132
2005-08-03 23:00,0,0,0,22724.032,2918.032
2005-08-04 00:00,0,0,0,22208.88,2811.476
2005-08-04 01:00,0,0,0,22229.12,2827.868
2005-08-04 02:00,0,0,0,22972.928,2745.902
2005-08-04 03:00,0,0,0,24594.352,2860.656
2005-08-04 04:00,0,0.002659,0,26517.904,2991.804
2005-08-04 05:00,0,0.177012,0,28551.696,3155.738
2005-08-04 06:00,0.024913,0.341136,0.002967,29933.632,3385.246
2005-08-04 07:00,0.245365,0.43415600000000004,0.172209,30834.064,3655.738
2005-08-04 08:00,0.41886,0.485941,0.354766,31347.328,3934.426
2005-08-04 09:00,0.48070799999999997,0.520714,0.455084,31192.16,4204.918
2005-08-04 10:00,0.5276839999999999,0.499591,0.506469,30955.408,4327.868
2005-08-04 11:00,0.5452919999999999,0.457611,0.5267919999999999,30374.784,4459.016
2005-08-04 12:00,0.543048,0.42703,0.5309830000000001,30054.496,4532.786
2005-08-04 13:00,0.5121899999999999,0.361961,0.520045,30205.776,4606.558
2005-08-04 14:00,0.446468,0.11096900000000001,0.4907490000000001,30687.68,4565.574
2005-08-04 15:00,0.308778,0.015305000000000001,0.43181099999999994,30491.168,4500
2005-08-04 16:00,0.087173,0,0.30204400000000003,30100.752,4475.41
2005-08-04 17:00,0,0,0.107168,29846.032,4254.098
2005-08-04 18:00,0,0,0,29326.704,4278.688
2005-08-04 19:00,0,0,0,28603.136,4114.754
2005-08-04 20:00,0,0,0,26644.736,3844.262
2005-08-04 21:00,0,0,0,24659.872,3483.606
2005-08-04 22:00,0,0,0,23443.232,3172.132
2005-08-04 23:00,0,0,0,22484.608,2918.032
2005-08-05 00:00,0,0,0,21844.032,2811.476
2005-08-05 01:00,0,0,0,21569.904,2827.868
2005-08-05 02:00,0,0,0,21689.104,2745.902
2005-08-05 03:00,0,0,0,22321.52,2860.656
2005-08-05 04:00,0,0.006859,0,23391.056,2991.804
2005-08-05 05:00,0,0.18325400000000006,0,25159.44,3155.738
2005-08-05 06:00,0.026287,0.342335,0.002497,26679.376,3385.246
2005-08-05 07:00,0.247415,0.432875,0.16825900000000002,27698.72,3655.738
2005-08-05 08:00,0.416159,0.48263900000000004,0.34844899999999995,28214.464,3934.426
2005-08-05 09:00,0.48201700000000003,0.49356000000000005,0.447563,28135.152,4204.918
2005-08-05 10:00,0.528988,0.360231,0.503537,27797.536,4327.868
2005-08-05 11:00,0.5500189999999999,0.043930000000000004,0.521225,27174.592,4459.016
2005-08-05 12:00,0.546045,0,0.5242769999999999,26938.032,4532.786
2005-08-05 13:00,0.5118590000000001,0,0.512731,27160.704,4606.558
2005-08-05 14:00,0.449386,0,0.483471,27868.352,4565.574
2005-08-05 15:00,0.303284,0,0.425846,27993.232,4500
2005-08-05 16:00,0.07822,0,0.298011,27942.512,4475.41
2005-08-05 17:00,0,0,0.101847,28016.736,4254.098
2005-08-05 18:00,0,0,0,27764.544,4278.688
2005-08-05 19:00,0,0,0,27319.52,4114.754
2005-08-05 20:00,0,0,0,25536.656,3844.262
2005-08-05 21:00,0,0,0,23673.136,3483.606
2005-08-05 22:00,0,0,0,22487.664,3172.132
2005-08-05 23:00,0,0,0,21421.872,2918.032
2005-08-06 00:00,0,0,0,20726.448,2811.476
2005-08-06 01:00,0,0,0,20366.512,2827.868
2005-08-06 02:00,0,0,0,20320.4,2745.902
2005-08-06 03:00,0,0,0,20526.976,2860.656
2005-08-06 04:00,0,0.004366,0,21004.272,2991.804
2005-08-06 05:00,0,0.177679,0,22437.616,3155.738
2005-08-06 06:00,0.016048,0.336837,0,23911.216,3385.246
2005-08-06 07:00,0.233825,0.432518,0.17492500000000002,25005.056,3655.738
2005-08-06 08:00,0.414326,0.4626230000000001,0.346306,25622.48,3934.426
2005-08-06 09:00,0.48212299999999997,0.42632700000000007,0.45007,25694.304,4204.918
2005-08-06 10:00,0.5290369999999999,0.351348,0.5047889999999999,25515.888,4327.868
2005-08-06 11:00,0.549423,0.138234,0.53036,25164.496,4459.016
2005-08-06 12:00,0.5466770000000001,0.019121,0.537089,24976.32,4532.786
2005-08-06 13:00,0.5118659999999999,0,0.516977,25289.904,4606.558
2005-08-06 14:00,0.44428100000000004,0,0.461071,26169.664,4565.574
2005-08-06 15:00,0.298847,0,0.39379899999999995,26483.744,4500
2005-08-06 16:00,0.096318,0,0.288645,26728.496,4475.41
2005-08-06 17:00,0,0,0.088628,27186.672,4254.098
2005-08-06 18:00,0,0,0,27313.216,4278.688
2005-08-06 19:00,0,0,0,26992.576,4114.754
2005-08-06 20:00,0,0,0,25158.72,3844.262
2005-08-06 21:00,0,0,0,23175.648,3483.606
2005-08-06 22:00,0,0,0,22022.592,3172.132
2005-08-06 23:00,0,0,0,21344.848,2918.032
2005-08-07 00:00,0,0,0,20869.776,2811.476
2005-08-07 01:00,0,0,0,20963.312,2827.868
2005-08-07 02:00,0,0,0,21783.952,2745.902
2005-08-07 03:00,0,0,0,23597.136,2860.656
2005-08-07 04:00,0,0.002841,0,25556.896,2991.804
2005-08-07 05:00,0,0.17600900000000005,0,27636.944,3155.738
2005-08-07 06:00,0,0.33548,0,29062.576,3385.246
2005-08-07 07:00,0.17313900000000002,0.269356,0.1172,30026.24,3655.738
2005-08-07 08:00,0.379562,0.42056499999999997,0.298746,30605.712,3934.426
2005-08-07 09:00,0.46834899999999996,0.116415,0.431316,30567.616,4204.918
2005-08-07 10:00,0.526347,0.262058,0.493595,30435.792,4327.868
2005-08-07 11:00,0.549489,0.182664,0.5222819999999999,30003.04,4459.016
2005-08-07 12:00,0.5444159999999999,0.053686000000000005,0.5267769999999999,29723.088,4532.786
2005-08-07 13:00,0.46696400000000005,0.185181,0.464041,29856.128,4606.558
2005-08-07 14:00,0.320076,0.17063099999999998,0.242835,30351.232,4565.574
2005-08-07 15:00,0.316365,0.01344,0.046696000000000015,30235.44,4500
2005-08-07 16:00,0.065088,0,0.198737,29977.12,4475.41
2005-08-07 17:00,0,0,0.064588,29763.568,4254.098
2005-08-07 18:00,0,0,0,29308.304,4278.688
2005-08-07 19:00,0,0,0,28473.888,4114.754
2005-08-07 20:00,0,0,0,26323.28,3844.262
2005-08-07 21:00,0,0,0,24392.288,3483.606
2005-08-07 22:00,0,0,0,23099.552,3172.132
2005-08-07 23:00,0,0,0,22284.304,2918.032
2005-08-08 00:00,0,0,0,21774.528,2811.476
2005-08-08 01:00,0,0,0,21819.952,2827.868
2005-08-08 02:00,0,0,0,22549.504,2745.902
2005-08-08 03:00,0,0,0,24079.584,2860.656
2005-08-08 04:00,0,0.002501,0,25979.168,2991.804
2005-08-08 05:00,0,0.17409400000000005,0,27940.768,3155.738
2005-08-08 06:00,0.059227999999999996,0.33563800000000005,0,29244.384,3385.246
2005-08-08 07:00,0.25168,0.43334399999999995,0.134483,30192.912,3655.738
2005-08-08 08:00,0.423588,0.484388,0.246387,30697.248,3934.426
2005-08-08 09:00,0.42120100000000005,0.499378,0.35516000000000003,30580.176,4204.918
2005-08-08 10:00,0.36490500000000003,0.461084,0.42942299999999994,30440.928,4327.868
2005-08-08 11:00,0.5498160000000001,0.424229,0.146137,30047.6,4459.016
2005-08-08 12:00,0.49678,0.40176799999999996,0.27939899999999995,29823.408,4532.786
2005-08-08 13:00,0.22877900000000004,0.34533200000000003,0.29022600000000004,30002.032,4606.558
2005-08-08 14:00,0.058677999999999994,0.20364200000000002,0.26082,30599.648,4565.574
2005-08-08 15:00,0.090479,0.022203000000000004,0.116083,30440.208,4500
2005-08-08 16:00,0,0,0.002211,30097.2,4475.41
2005-08-08 17:00,0,0,0,29943.536,4254.098
2005-08-08 18:00,0,0,0,29636.064,4278.688
2005-08-08 19:00,0,0,0,28708.752,4114.754
2005-08-08 20:00,0,0,0,26509.504,3844.262
2005-08-08 21:00,0,0,0,24506.448,3483.606
2005-08-08 22:00,0,0,0,23255.344,3172.132
2005-08-08 23:00,0,0,0,22429.52,2918.032
2005-08-09 00:00,0,0,0,21917.76,2811.476
2005-08-09 01:00,0,0,0,21948.288,2827.868
2005-08-09 02:00,0,0,0,22675.104,2745.902
2005-08-09 03:00,0,0,0,24289.936,2860.656
2005-08-09 04:00,0,0.00167,0,26122,2991.804
2005-08-09 05:00,0,0.171597,0,28071.04,3155.738
2005-08-09 06:00,0,0.337097,0,29405.968,3385.246
2005-08-09 07:00,0.044911,0.431807,0.10270200000000003,30271.792,3655.738
2005-08-09 08:00,0.264106,0.48548100000000005,0.218435,30802.96,3934.426
2005-08-09 09:00,0.429989,0.517636,0.203394,30718.112,4204.918
2005-08-09 10:00,0.5229199999999999,0.490014,0.092753,30492.576,4327.868
2005-08-09 11:00,0.553399,0.45030200000000004,0.2754240000000001,30001.248,4459.016
2005-08-09 12:00,0.524988,0.414674,0.276606,29751.248,4532.786
2005-08-09 13:00,0.4486330000000001,0.318235,0.276285,29919.808,4606.558
2005-08-09 14:00,0.027297000000000002,0.20504099999999997,0.3660530000000001,30486.704,4565.574
2005-08-09 15:00,0,0.017289000000000002,0.190276,30366.96,4500
2005-08-09 16:00,0,0,0.228118,30102.64,4475.41
2005-08-09 17:00,0,0,0.092914,30054.736,4254.098
2005-08-09 18:00,0,0,0,29685.088,4278.688
2005-08-09 19:00,0,0,0,28775.584,4114.754
2005-08-09 20:00,0,0,0,26640.656,3844.262
2005-08-09 21:00,0,0,0,24525.52,3483.606
2005-08-09 22:00,0,0,0,23243.312,3172.132
2005-08-09 23:00,0,0,0,22386.368,2918.032
2005-08-10 00:00,0,0,0,21884.944,2811.476
2005-08-10 01:00,0,0,0,21915.088,2827.868
2005-08-10 02:00,0,0,0,22612.496,2745.902
2005-08-10 03:00,0,0,0,24191.648,2860.656
2005-08-10 04:00,0,0,0,25982.56,2991.804
2005-08-10 05:00,0,0.164747,0,27931.792,3155.738
2005-08-10 06:00,0,0.32942400000000005,0,29272.144,3385.246
2005-08-10 07:00,0.084051,0.42674399999999996,0.006034,30089.44,3655.738
2005-08-10 08:00,0.405637,0.483051,0.043335000000000005,30578.768,3934.426
2005-08-10 09:00,0.474938,0.5153049999999999,0.11317999999999999,30430.832,4204.918
2005-08-10 10:00,0.5460750000000001,0.49634,0.208752,30248.784,4327.868
2005-08-10 11:00,0.567492,0.474966,0.21133400000000002,29800.512,4459.016
2005-08-10 12:00,0.28239000000000003,0.43266800000000005,0,29611.216,4532.786
2005-08-10 13:00,0.42653500000000005,0.33310100000000004,0,29774.544,4606.558
2005-08-10 14:00,0.021732,0.21468800000000002,0.049089,30356.72,4565.574
2005-08-10 15:00,0,0.017071,0,30317.36,4500
2005-08-10 16:00,0.003938,0,0.109786,29988.288,4475.41
2005-08-10 17:00,0,0,0,29875.744,4254.098
2005-08-10 18:00,0,0,0,29421.888,4278.688
2005-08-10 19:00,0,0,0,28481.264,4114.754
2005-08-10 20:00,0,0,0,26337.2,3844.262
2005-08-10 21:00,0,0,0,24315.648,3483.606
2005-08-10 22:00,0,0,0,22901.136,3172.132
2005-08-10 23:00,0,0,0,22074.288,2918.032
2005-08-11 00:00,0,0,0,21587.376,2811.476
2005-08-11 01:00,0,0,0,21615.728,2827.868
2005-08-11 02:00,0,0,0,22290.08,2745.902
2005-08-11 03:00,0,0,0,23836.368,2860.656
2005-08-11 04:00,0,0,0,25644.704,2991.804
2005-08-11 05:00,0,0.162044,0,27585.104,3155.738
