nodes,region1,region2,region1,region2,region1,region2,region1,region2
techs,demand_power,demand_power,demand_power,demand_power,demand_power,demand_power,demand_power,demand_power
parameters,sink_use_equals,sink_use_equals,sink_use_equals,sink_use_equals,sink_use_equals,sink_use_equals,sink_use_equals,sink_use_equals
investsteps,2020,2020,2030,2030,2040,2040,2050,2050
timesteps,,,,,,,,
2005-04-23 16:00,26293,2950,31552,3540,34181,3836,35496,3983
2005-04-23 17:00,27374,2909,32849,3491,35587,3782,36956,3928
2005-04-23 18:00,27591,3073,33109,3688,35868,3995,37248,4149
2005-04-23 19:00,26797,3114,32157,3737,34837,4049,36176,4204
2005-04-23 20:00,24906,2868,29887,3442,32377,3729,33623,3872
2005-04-23 21:00,23155,2663,27786,3196,30102,3463,31260,3596
2005-04-23 22:00,22049,2418,26458,2901,28663,3143,29766,3264
2005-04-23 23:00,21460,2213,25752,2655,27898,2877,28971,2987
2005-04-24 00:00,21168,2213,25402,2655,27519,2877,28577,2987
2005-04-24 01:00,21347,2131,25617,2557,27751,2770,28819,2877
2005-04-24 02:00,22092,2213,26510,2655,28720,2877,29824,2987
2005-04-24 03:00,23853,2295,28624,2754,31010,2983,32202,3098
2005-04-24 04:00,26191,2459,31429,2950,34048,3196,35358,3319
2005-04-24 05:00,28222,2622,33866,3147,36688,3409,38099,3540
2005-04-24 06:00,29272,2868,35127,3442,38054,3729,39517,3872
2005-04-24 07:00,29804,2909,35765,3491,38746,3782,40236,3928
2005-04-24 08:00,29958,2991,35950,3590,38946,3889,40444,4038
2005-04-24 09:00,29676,3032,35611,3639,38579,3942,40063,4094
2005-04-24 10:00,29581,3073,35497,3688,38455,3995,39934,4149
2005-04-24 11:00,29146,3114,34975,3737,37889,4049,39347,4204
2005-04-24 12:00,28920,3155,34704,3786,37596,4102,39042,4260
2005-04-24 13:00,28867,34641,3688,37527,3995,38971,4149
2005-04-24 14:00,29289,3032,35147,3639,38076,3942,39540,4094
2005-04-24 15:00,29630,35556,38519,40000
2005-04-24 16:00,29999,2950,35999,3540,38999,3836,40499,3983
2005-04-24 17:00,30502,2909,36603,3491,39653,3782,41178,3928
2005-04-24 18:00,30343,3073,36412,3688,39446,3995,40963,4149
2005-04-24 19:00,28941,3114,34730,3737,37624,4049,39071,4204
2005-04-24 20:00,26693,2868,32031,3442,34700,3729,36035,3872
2005-04-24 21:00,24532,2663,29438,3196,31892,3463,33118,3596
2005-04-24 22:00,23203,2418,27843,2901,30164,3143,31324,3264
2005-04-24 23:00,22510,2213,27012,2655,29263,2877,30389,2987
2005-04-25 00:00,22206,2213,26648,2655,28869,2877,29979,2987
2005-04-25 01:00,22432,2131,26919,2557,29162,2770,30283,2877
2005-04-25 02:00,23218,2213,27862,2655,30184,2877,31345,2987
2005-04-25 03:00,24890,2295,29868,2754,32357,2983,33602,3098
2005-04-25 04:00,27189,2459,32627,2950,35346,3196,36706,3319
2005-04-25 05:00,28985,34782,3147,37681,3409,39130,3540
2005-04-25 06:00,29928,2868,35914,3442,38907,3729,40403,3872
2005-04-25 07:00,30425,2909,36510,3491,39553,3782,41074,3928
2005-04-25 08:00,30645,2991,36774,3590,39839,3889,41371,4038
2005-04-25 09:00,30451,3032,36542,3639,39587,3942,41110,4094
2005-04-25 10:00,30219,3073,36263,3688,39285,3995,40796,4149
2005-04-25 11:00,29719,3114,35663,3737,38635,4049,40121,4204
2005-04-25 12:00,29419,3155,35303,3786,38244,4102,39715,4260
2005-04-25 13:00,29422,3073,35306,3688,38248,3995,39719,4149
2005-04-25 14:00,29856,3032,35827,3639,38813,3942,40306,4094
2005-04-25 15:00,30254,2991,36305,3590,39331,3889,40844,4038
2005-04-25 16:00,30568,2950,36682,3540,39739,3836,41268,3983
2005-04-25 17:00,30981,2909,37177,3491,40275,3782,41824,3928
2005-04-25 18:00,30707,3073,36848,3688,39919,3995,41454,4149
2005-04-25 19:00,29277,3114,35132,3737,38060,4049,39524,4204
2005-04-25 20:00,26953,2868,32344,3442,35039,3729,36387,3872
2005-04-25 21:00,24788,2663,29746,3196,32225,3463,33464,3596
2005-04-25 22:00,23533,2418,28240,2901,30593,3143,31770,3264
2005-04-25 23:00,22820,2213,27384,2655,29667,2877,30808,2987
2005-04-26 00:00,22510,2213,27012,2655,29263,2877,30388,2987
2005-04-26 01:00,22754,2131,27305,2557,29581,2770,30718,2877
2005-04-26 02:00,23735,2213,28483,2655,30856,2877,32043,2987
2005-04-26 03:00,25680,2295,30817,2754,33385,2983,34669,3098
2005-04-26 04:00,28149,2459,33779,2950,36594,3196,38001,3319
2005-04-26 05:00,30118,2622,36142,3147,39154,3409,40660,3540
2005-04-26 06:00,31203,2868,37444,3442,40564,3729,42124,3872
2005-04-26 07:00,31709,2909,38051,3491,41222,3782,42807,3928
2005-04-26 08:00,31883,2991,38260,3590,41448,3889,43043,4038
2005-04-26 09:00,31621,3032,37945,3639,41107,3942,42688,4094
2005-04-26 10:00,31416,3073,37700,3688,40842,3995,42412,4149
2005-04-26 11:00,30906,3114,37088,3737,40178,4049,41724,4204
2005-04-26 12:00,30645,3155,36774,3786,39839,4102,41371,4260
2005-04-26 13:00,30602,3073,36723,3688,39783,3995,41313,4149
2005-04-26 14:00,31031,3032,37238,3639,40341,3942,41893,4094
2005-04-26 15:00,31298,2991,37558,3590,40688,3889,42252,4038
2005-04-26 16:00,31530,2950,37836,3540,40989,3836,42566,3983
2005-04-26 17:00,31801,2909,38162,3491,41342,3782,42932,3928
2005-04-26 18:00,31400,3073,37680,3688,40820,3995,42390,4149
2005-04-26 19:00,29881,3114,35858,3737,38846,4049,40340,4204
2005-04-26 20:00,27562,2868,33074,3442,35830,3729,37208,3872
2005-04-26 21:00,25239,2663,30287,3196,32811,3463,34073,3596
2005-04-26 22:00,23944,28733,2901,31127,3143,32324,3264
2005-04-26 23:00,23137,2213,27764,2655,30078,2877,31235,2987
2005-04-27 00:00,22836,2213,27403,2655,29687,2877,30828,2987
2005-04-27 01:00,23117,2131,27740,2557,30052,2770,31208,2877
2005-04-27 02:00,23934,2213,28721,2655,31114,2877,32311,2987
2005-04-27 03:00,25799,2295,30958,2754,33538,2983,34828,3098
2005-04-27 04:00,28259,2459,33911,2950,36737,3196,38150,3319
2005-04-27 05:00,30124,2622,36149,3147,39161,3409,40667,3540
2005-04-27 06:00,31136,2868,37364,3442,40477,3729,42034,3872
2005-04-27 07:00,31630,2909,37956,3491,41119,3782,42700,3928
2005-04-27 08:00,31824,2991,38189,3590,41371,3889,42962,4038
2005-04-27 09:00,31484,3032,37781,3639,40929,3942,42504,4094
2005-04-27 10:00,31314,3073,37577,3688,40708,3995,42274,4149
2005-04-27 11:00,30830,3114,36996,3737,40079,4049,41620,4204
2005-04-27 12:00,30593,3155,36712,3786,39772,4102,41301,4260
2005-04-27 13:00,30591,3073,36709,3688,39768,3995,41298,4149
2005-04-27 14:00,31022,3032,37226,3639,40329,3942,41880,4094
