,csp1,csp2,csp3
5116,0.000,5.336,0.000
5117,0.000,187.515,0.000
5118,32.779,347.094,6.344
5119,255.308,437.986,178.510
5120,424.081,486.478,356.884
5121,492.427,509.155,455.534
5122,540.844,187.112,504.261
5123,555.065,221.449,527.922
5124,548.928,150.504,532.572
5125,518.048,10.172,519.571
5126,456.809,206.447,490.239
5127,310.584,29.574,436.170
5128,83.772,0.000,309.142
5129,0.000,0.000,117.317
5130,0.000,0.000,0.000
5131,0.000,0.000,0.000
5132,0.000,0.000,0.000
5133,0.000,0.000,0.000
5134,0.000,0.000,0.000
5135,0.000,0.000,0.000
5136,0.000,0.000,0.000
5137,0.000,0.000,0.000
5138,0.000,0.000,0.000
5139,0.000,0.000,0.000
5140,0.000,0.012,0.000
5141,0.000,181.176,0.000
5142,27.886,342.586,7.184
5143,251.827,434.854,175.875
5144,425.898,484.014,354.318
5145,489.986,523.039,454.024
5146,538.932,504.560,505.377
5147,557.830,465.773,523.751
5148,554.878,428.108,528.779
5149,523.313,332.700,512.561
5150,459.491,221.273,484.626
5151,330.996,30.150,424.513
5152,101.392,0.000,311.206
5153,0.000,0.000,111.230
5154,0.000,0.000,0.000
5155,0.000,0.000,0.000
5156,0.000,0.000,0.000
5157,0.000,0.000,0.000
5158,0.000,0.000,0.000
5159,0.000,0.000,0.000
5160,0.000,0.000,0.000
5161,0.000,0.000,0.000
5162,0.000,0.000,0.000
5163,0.000,0.000,0.000
5164,0.000,2.659,0.000
5165,0.000,177.012,0.000
5166,24.913,341.136,2.967
5167,245.365,434.156,172.209
5168,418.860,485.941,354.766
5169,480.708,520.714,455.084
5170,527.684,499.591,506.469
5171,545.292,457.611,526.792
5172,543.048,427.030,530.983
5173,512.190,361.961,520.045
5174,446.468,110.969,490.749
5175,308.778,15.305,431.811
5176,87.173,0.000,302.044
5177,0.000,0.000,107.168
5178,0.000,0.000,0.000
5179,0.000,0.000,0.000
5180,0.000,0.000,0.000
5181,0.000,0.000,0.000
5182,0.000,0.000,0.000
5183,0.000,0.000,0.000
5184,0.000,0.000,0.000
5185,0.000,0.000,0.000
5186,0.000,0.000,0.000
5187,0.000,0.000,0.000
5188,0.000,6.859,0.000
5189,0.000,183.254,0.000
5190,26.287,342.335,2.497
5191,247.415,432.875,168.259
5192,416.159,482.639,348.449
5193,482.017,493.560,447.563
5194,528.988,360.231,503.537
5195,550.019,43.930,521.225
5196,546.045,0.000,524.277
5197,511.859,0.000,512.731
5198,449.386,0.000,483.471
5199,303.284,0.000,425.846
5200,78.220,0.000,298.011
5201,0.000,0.000,101.847
5202,0.000,0.000,0.000
5203,0.000,0.000,0.000
5204,0.000,0.000,0.000
5205,0.000,0.000,0.000
5206,0.000,0.000,0.000
5207,0.000,0.000,0.000
5208,0.000,0.000,0.000
5209,0.000,0.000,0.000
5210,0.000,0.000,0.000
5211,0.000,0.000,0.000
5212,0.000,4.366,0.000
5213,0.000,177.679,0.000
5214,16.048,336.837,0.000
5215,233.825,432.518,174.925
5216,414.326,462.623,346.306
5217,482.123,426.327,450.070
5218,529.037,351.348,504.789
5219,549.423,138.234,530.360
5220,546.677,19.121,537.089
5221,511.866,0.000,516.977
5222,444.281,0.000,461.071
5223,298.847,0.000,393.799
5224,96.318,0.000,288.645
5225,0.000,0.000,88.628
5226,0.000,0.000,0.000
5227,0.000,0.000,0.000
5228,0.000,0.000,0.000
5229,0.000,0.000,0.000
5230,0.000,0.000,0.000
5231,0.000,0.000,0.000
5232,0.000,0.000,0.000
5233,0.000,0.000,0.000
5234,0.000,0.000,0.000
5235,0.000,0.000,0.000
5236,0.000,2.841,0.000
5237,0.000,176.009,0.000
5238,0.000,335.480,0.000
5239,173.139,269.356,117.200
5240,379.562,420.565,298.746
5241,468.349,116.415,431.316
5242,526.347,262.058,493.595
5243,549.489,182.664,522.282
5244,544.416,53.686,526.777
5245,466.964,185.181,464.041
5246,320.076,170.631,242.835
5247,316.365,13.440,46.696
5248,65.088,0.000,198.737
5249,0.000,0.000,64.588
5250,0.000,0.000,0.000
5251,0.000,0.000,0.000
5252,0.000,0.000,0.000
5253,0.000,0.000,0.000
5254,0.000,0.000,0.000
5255,0.000,0.000,0.000
5256,0.000,0.000,0.000
5257,0.000,0.000,0.000
5258,0.000,0.000,0.000
5259,0.000,0.000,0.000
5260,0.000,2.501,0.000
5261,0.000,174.094,0.000
5262,59.228,335.638,0.000
5263,251.680,433.344,134.483
5264,423.588,484.388,246.387
5265,421.201,499.378,355.160
5266,364.905,461.084,429.423
5267,549.816,424.229,146.137
5268,496.780,401.768,279.399
5269,228.779,345.332,290.226
5270,58.678,203.642,260.820
5271,90.479,22.203,116.083
5272,0.000,0.000,2.211
5273,0.000,0.000,0.000
5274,0.000,0.000,0.000
5275,0.000,0.000,0.000
5276,0.000,0.000,0.000
5277,0.000,0.000,0.000
5278,0.000,0.000,0.000
5279,0.000,0.000,0.000
5280,0.000,0.000,0.000
5281,0.000,0.000,0.000
5282,0.000,0.000,0.000
5283,0.000,0.000,0.000
5284,0.000,1.670,0.000
5285,0.000,171.597,0.000
5286,0.000,337.097,0.000
5287,44.911,431.807,102.702
5288,264.106,485.481,218.435
5289,429.989,517.636,203.394
5290,522.920,490.014,92.753
5291,553.399,450.302,275.424
5292,524.988,414.674,276.606
5293,448.633,318.235,276.285
5294,27.297,205.041,366.053
5295,0.000,17.289,190.276
5296,0.000,0.000,228.118
5297,0.000,0.000,92.914
5298,0.000,0.000,0.000
5299,0.000,0.000,0.000
5300,0.000,0.000,0.000
5301,0.000,0.000,0.000
5302,0.000,0.000,0.000
5303,0.000,0.000,0.000
5304,0.000,0.000,0.000
5305,0.000,0.000,0.000
5306,0.000,0.000,0.000
5307,0.000,0.000,0.000
5308,0.000,0.000,0.000
5309,0.000,164.747,0.000
5310,0.000,329.424,0.000
5311,84.051,426.744,6.034
5312,405.637,483.051,43.335
5313,474.938,515.305,113.180
5314,546.075,496.340,208.752
5315,567.492,474.966,211.334
5316,282.390,432.668,0.000
5317,426.535,333.101,0.000
5318,21.732,214.688,49.089
5319,0.000,17.071,0.000
5320,3.938,0.000,109.786
5321,0.000,0.000,0.000
5322,0.000,0.000,0.000
5323,0.000,0.000,0.000
5324,0.000,0.000,0.000
5325,0.000,0.000,0.000
5326,0.000,0.000,0.000
5327,0.000,0.000,0.000
5328,0.000,0.000,0.000
5329,0.000,0.000,0.000
5330,0.000,0.000,0.000
5331,0.000,0.000,0.000
5332,0.000,0.000,0.000
5333,0.000,162.044,0.000
5334,0.000,330.051,0.000
5335,191.043,429.528,152.557
5336,385.987,479.345,329.586
5337,480.643,507.152,442.441
5338,531.412,471.597,325.730
5339,558.808,439.395,50.026
5340,557.188,406.278,436.755
5341,272.971,304.433,518.774
5342,0.000,199.059,485.703
5343,0.000,15.739,399.974
5344,0.000,0.000,201.805
5345,0.000,0.000,80.932
5346,0.000,0.000,0.000
5347,0.000,0.000,0.000
5348,0.000,0.000,0.000
5349,0.000,0.000,0.000
5350,0.000,0.000,0.000
5351,0.000,0.000,0.000
5352,0.000,0.000,0.000
5353,0.000,0.000,0.000
5354,0.000,0.000,0.000
5355,0.000,0.000,0.000
5356,0.000,0.000,0.000
5357,0.000,128.712,0.000
5358,25.930,335.417,0.000
5359,261.224,441.124,143.746
5360,433.898,488.472,324.262
5361,504.279,501.351,447.354
5362,542.880,475.768,496.513
5363,558.421,440.918,521.810
5364,553.694,414.836,526.769
5365,529.851,343.440,518.141
5366,390.354,186.764,487.058
5367,162.076,14.091,423.436
5368,0.000,0.000,277.818
5369,0.000,0.000,79.985
5370,0.000,0.000,0.000
5371,0.000,0.000,0.000
5372,0.000,0.000,0.000
5373,0.000,0.000,0.000
5374,0.000,0.000,0.000
5375,0.000,0.000,0.000
5376,0.000,0.000,0.000
5377,0.000,0.000,0.000
5378,0.000,0.000,0.000
5379,0.000,0.000,0.000
5380,0.000,0.000,0.000
5381,0.000,162.323,0.000
5382,27.599,328.005,0.000
5383,251.630,428.246,141.040
5384,432.201,485.840,328.111
5385,496.868,502.840,445.286
5386,534.657,465.320,499.008
5387,552.158,425.351,521.632
5388,549.779,379.748,445.343
5389,520.133,294.798,328.932
5390,459.521,180.691,395.434
5391,314.678,10.293,321.761
5392,87.174,0.000,249.787
5393,0.000,0.000,63.561
5394,0.000,0.000,0.000
5395,0.000,0.000,0.000
5396,0.000,0.000,0.000
5397,0.000,0.000,0.000
5398,0.000,0.000,0.000
5399,0.000,0.000,0.000
5400,0.000,0.000,0.000
5401,0.000,0.000,0.000
5402,0.000,0.000,0.000
5403,0.000,0.000,0.000
5404,0.000,0.000,0.000
5405,0.000,159.628,0.000
5406,28.533,326.664,0.000
5407,251.733,423.189,138.478
5408,430.934,480.755,322.036
5409,495.525,510.748,446.665
5410,539.196,473.918,496.554
5411,555.442,436.583,522.400
5412,545.488,380.562,523.364
5413,491.036,195.019,506.325
5414,412.860,150.650,483.890
5415,313.483,10.540,420.758
5416,75.353,0.000,271.078
5417,0.000,0.000,75.223
5418,0.000,0.000,0.000
5419,0.000,0.000,0.000
5420,0.000,0.000,0.000
5421,0.000,0.000,0.000
5422,0.000,0.000,0.000
5423,0.000,0.000,0.000
5424,0.000,0.000,0.000
5425,0.000,0.000,0.000
5426,0.000,0.000,0.000
5427,0.000,0.000,0.000
5428,0.000,0.000,0.000
5429,0.000,150.811,0.000
5430,11.208,318.040,0.000
5431,244.033,426.842,131.626
5432,426.392,481.939,327.534
5433,492.522,498.877,437.002
5434,538.109,468.044,490.056
5435,553.726,415.064,515.782
5436,548.872,383.226,521.230
5437,516.639,288.719,508.840
5438,449.648,172.035,475.995
5439,232.859,8.189,397.843
5440,35.059,0.000,267.134
5441,0.000,0.000,68.563
5442,0.000,0.000,0.000
5443,0.000,0.000,0.000
5444,0.000,0.000,0.000
5445,0.000,0.000,0.000
5446,0.000,0.000,0.000
5447,0.000,0.000,0.000
5448,0.000,0.000,0.000
5449,0.000,0.000,0.000
5450,0.000,0.000,0.000
5451,0.000,0.000,0.000
5452,0.000,0.000,0.000
5453,0.000,160.492,0.000
5454,9.288,328.975,0.000
5455,226.433,429.686,0.000
5456,408.466,485.989,0.000
5457,474.830,502.351,17.215
5458,522.220,468.867,259.293
5459,540.470,419.213,461.771
5460,533.324,372.183,355.065
5461,501.257,281.673,438.431
5462,431.166,150.972,110.499
5463,281.105,2.888,49.622
5464,29.205,0.000,0.000
5465,0.000,0.000,0.000
5466,0.000,0.000,0.000
5467,0.000,0.000,0.000
5468,0.000,0.000,0.000
5469,0.000,0.000,0.000
5470,0.000,0.000,0.000
5471,0.000,0.000,0.000
5472,0.000,0.000,0.000
5473,0.000,0.000,0.000
5474,0.000,0.000,0.000
5475,0.000,0.000,0.000
5476,0.000,0.000,0.000
5477,0.000,153.171,0.000
5478,9.106,324.842,0.000
5479,222.151,422.571,135.042
5480,416.491,480.205,326.293
5481,486.667,509.244,445.104
5482,530.126,461.879,497.817
5483,550.451,409.740,521.578
5484,545.888,368.294,525.535
5485,514.382,289.855,507.961
5486,440.329,172.321,477.780
5487,247.919,4.325,407.957
5488,86.228,0.000,261.624
5489,0.000,0.000,61.770
5490,0.000,0.000,0.000
5491,0.000,0.000,0.000
5492,0.000,0.000,0.000
5493,0.000,0.000,0.000
5494,0.000,0.000,0.000
5495,0.000,0.000,0.000
5496,0.000,0.000,0.000
5497,0.000,0.000,0.000
5498,0.000,0.000,0.000
5499,0.000,0.000,0.000
5500,0.000,0.000,0.000
5501,0.000,150.073,0.000
5502,16.129,320.883,0.000
5503,240.374,424.433,129.928
5504,421.443,489.942,327.840
5505,486.131,508.467,443.339
5506,534.211,472.347,500.624
5507,529.813,428.050,527.631
5508,518.308,382.490,533.208
5509,507.626,287.351,516.961
5510,383.315,178.351,481.543
5511,135.343,8.615,415.778
5512,23.090,0.000,267.639
5513,0.000,0.000,61.917
5514,0.000,0.000,0.000
5515,0.000,0.000,0.000
5516,0.000,0.000,0.000
5517,0.000,0.000,0.000
5518,0.000,0.000,0.000
5519,0.000,0.000,0.000
5520,0.000,0.000,0.000
5521,0.000,0.000,0.000
5522,0.000,0.000,0.000
5523,0.000,0.000,0.000
5524,0.000,0.000,0.000
5525,0.000,152.918,0.000
5526,18.649,323.547,0.000
5527,225.724,443.467,0.000
5528,412.658,481.063,0.000
5529,475.745,477.339,0.000
5530,526.274,452.461,0.000
5531,550.025,407.696,226.037
5532,546.973,360.262,319.216
5533,514.790,277.948,350.387
5534,421.357,148.583,307.571
5535,259.384,0.436,159.416
5536,54.902,0.000,80.410
5537,0.000,0.000,51.806
5538,0.000,0.000,0.000
5539,0.000,0.000,0.000
5540,0.000,0.000,0.000
5541,0.000,0.000,0.000
5542,0.000,0.000,0.000
5543,0.000,0.000,0.000
5544,0.000,0.000,0.000
5545,0.000,0.000,0.000
5546,0.000,0.000,0.000
5547,0.000,0.000,0.000
5548,0.000,0.000,0.000
5549,0.000,147.541,0.000
5550,15.051,321.101,0.000
5551,219.780,423.174,123.302
5552,405.649,487.391,302.928
5553,476.206,495.594,347.575
5554,522.783,465.457,490.719
5555,544.554,422.605,507.637
5556,539.175,374.082,497.102
5557,499.268,261.799,502.207
5558,433.168,145.468,471.576
5559,283.574,0.000,405.951
5560,58.591,0.000,263.673
5561,0.000,0.000,56.551
5562,0.000,0.000,0.000
5563,0.000,0.000,0.000
5564,0.000,0.000,0.000
5565,0.000,0.000,0.000
5566,0.000,0.000,0.000
5567,0.000,0.000,0.000
5568,0.000,0.000,0.000
5569,0.000,0.000,0.000
5570,0.000,0.000,0.000
5571,0.000,0.000,0.000
5572,0.000,0.000,0.000
5573,0.000,147.974,0.000
5574,14.683,319.519,0.000
5575,220.686,424.959,123.215
5576,407.661,479.433,320.881
5577,477.025,495.115,427.553
5578,524.186,463.669,481.564
5579,545.979,418.314,505.604
5580,536.629,362.895,508.794
5581,502.080,277.348,498.776
5582,432.107,143.887,471.450
5583,275.975,0.000,403.164
5584,53.458,0.000,254.987
5585,0.000,0.000,52.651
5586,0.000,0.000,0.000
5587,0.000,0.000,0.000
5588,0.000,0.000,0.000
5589,0.000,0.000,0.000
5590,0.000,0.000,0.000
5591,0.000,0.000,0.000
5592,0.000,0.000,0.000
5593,0.000,0.000,0.000
5594,0.000,0.000,0.000
5595,0.000,0.000,0.000
5596,0.000,0.000,0.000
5597,0.000,147.586,0.000
5598,10.045,320.608,0.000
5599,220.384,426.365,120.336
5600,400.459,482.854,318.611
5601,466.573,486.903,419.605
5602,518.269,440.226,472.258
5603,536.747,406.289,495.494
5604,530.062,362.060,501.031
5605,492.314,245.714,486.515
5606,423.729,146.898,463.233
5607,271.837,5.023,400.298
5608,53.187,0.000,253.302
5609,0.000,0.000,53.540
5610,0.000,0.000,0.000
5611,0.000,0.000,0.000
5612,0.000,0.000,0.000
5613,0.000,0.000,0.000
5614,0.000,0.000,0.000
5615,0.000,0.000,0.000
5616,0.000,0.000,0.000
5617,0.000,0.000,0.000
5618,0.000,0.000,0.000
5619,0.000,0.000,0.000
5620,0.000,0.000,0.000
5621,0.000,146.393,0.000
5622,16.284,324.842,0.000
5623,225.811,428.214,115.298
5624,411.893,486.632,311.596
5625,480.881,483.055,424.604
5626,526.777,448.939,477.481
5627,546.724,406.485,496.144
5628,539.444,368.287,505.262
5629,480.585,283.681,495.354
5630,398.029,153.311,466.795
5631,275.703,1.567,395.867
5632,39.502,0.000,253.334
5633,0.000,0.000,47.343
5634,0.000,0.000,0.000
5635,0.000,0.000,0.000
5636,0.000,0.000,0.000
5637,0.000,0.000,0.000
5638,0.000,0.000,0.000
5639,0.000,0.000,0.000
5640,0.000,0.000,0.000
5641,0.000,0.000,0.000
5642,0.000,0.000,0.000
5643,0.000,0.000,0.000
5644,0.000,0.000,0.000
5645,0.000,141.900,0.000
5646,0.000,317.075,0.000
5647,189.818,427.623,101.726
5648,391.137,484.807,310.448
5649,476.240,488.338,417.946
5650,531.352,452.252,474.704
5651,555.485,389.448,497.227
5652,547.363,325.956,503.202
5653,480.459,88.845,488.755
5654,425.605,0.000,459.630
5655,242.393,0.000,382.629
5656,6.101,0.000,229.954
5657,0.000,0.000,25.666
5658,0.000,0.000,0.000
5659,0.000,0.000,0.000
5660,0.000,0.000,0.000
5661,0.000,0.000,0.000
5662,0.000,0.000,0.000
5663,0.000,0.000,0.000
5664,0.000,0.000,0.000
5665,0.000,0.000,0.000
5666,0.000,0.000,0.000
5667,0.000,0.000,0.000
5668,0.000,0.000,0.000
5669,0.000,142.777,0.000
5670,0.000,327.362,0.000
5671,152.474,441.591,92.463
5672,370.739,491.712,214.733
5673,466.626,474.136,212.975
5674,523.568,431.416,368.393
5675,485.217,367.601,374.746
5676,274.692,312.295,215.888
5677,471.358,216.044,466.860
5678,254.066,89.684,445.801
5679,179.192,0.000,351.612
5680,0.000,0.000,215.576
5681,0.000,0.000,22.892
5682,0.000,0.000,0.000
5683,0.000,0.000,0.000
5684,0.000,0.000,0.000
5685,0.000,0.000,0.000
5686,0.000,0.000,0.000
5687,0.000,0.000,0.000
5688,0.000,0.000,0.000
5689,0.000,0.000,0.000
5690,0.000,0.000,0.000
5691,0.000,0.000,0.000
5692,0.000,0.000,0.000
5693,0.000,133.358,0.000
5694,0.000,313.535,0.000
5695,146.700,433.353,97.380
5696,382.054,480.879,303.240
5697,487.496,476.976,430.531
5698,532.828,440.878,485.089
5699,559.108,417.679,513.510
5700,559.432,373.565,511.741
5701,496.256,286.474,498.017
5702,403.706,110.976,442.901
5703,208.084,0.000,370.223
5704,20.248,0.000,224.529
5705,0.000,0.000,24.285
5706,0.000,0.000,0.000
5707,0.000,0.000,0.000
5708,0.000,0.000,0.000
5709,0.000,0.000,0.000
5710,0.000,0.000,0.000
5711,0.000,0.000,0.000
5712,0.000,0.000,0.000
5713,0.000,0.000,0.000
5714,0.000,0.000,0.000
5715,0.000,0.000,0.000
5716,0.000,0.000,0.000
5717,0.000,133.999,0.000
5718,1.069,314.282,0.000
5719,208.768,436.860,93.623
5720,417.130,498.809,306.518
5721,503.187,504.734,438.241
5722,546.039,461.417,493.696
5723,568.465,443.328,519.514
5724,544.313,403.447,520.408
5725,398.248,253.206,489.655
5726,446.658,104.556,452.853
5727,278.537,0.000,341.648
5728,0.000,0.000,88.304
5729,0.000,0.000,0.000
5730,0.000,0.000,0.000
5731,0.000,0.000,0.000
5732,0.000,0.000,0.000
5733,0.000,0.000,0.000
5734,0.000,0.000,0.000
5735,0.000,0.000,0.000
5736,0.000,0.000,0.000
5737,0.000,0.000,0.000
5738,0.000,0.000,0.000
5739,0.000,0.000,0.000
5740,0.000,0.000,0.000
5741,0.000,131.274,0.000
5742,4.021,319.440,0.000
5743,101.260,446.261,98.655
5744,246.519,486.128,307.645
5745,493.638,488.343,432.528
5746,449.069,449.608,493.814
5747,425.932,380.003,520.874
5748,104.173,339.808,519.665
5749,0.000,275.643,502.091
5750,0.000,88.671,455.477
5751,0.000,0.000,359.228
5752,0.000,0.000,215.846
5753,0.000,0.000,0.000
5754,0.000,0.000,0.000
5755,0.000,0.000,0.000
5756,0.000,0.000,0.000
5757,0.000,0.000,0.000
5758,0.000,0.000,0.000
5759,0.000,0.000,0.000
5760,0.000,0.000,0.000
5761,0.000,0.000,0.000
5762,0.000,0.000,0.000
5763,0.000,0.000,0.000
5764,0.000,0.000,0.000
5765,0.000,133.141,0.000
5766,22.438,314.384,0.000
5767,258.963,430.948,90.766
5768,322.800,456.317,297.988
5769,448.412,454.931,428.607
5770,537.422,367.289,486.054
5771,559.930,287.969,509.065
5772,532.412,232.741,514.685
5773,376.631,124.647,499.150
5774,122.810,18.008,425.317
5775,48.942,0.000,312.708
5776,0.000,0.000,191.453
5777,0.000,0.000,19.075
5778,0.000,0.000,0.000
5779,0.000,0.000,0.000
5780,0.000,0.000,0.000
5781,0.000,0.000,0.000
5782,0.000,0.000,0.000
5783,0.000,0.000,0.000
5784,0.000,0.000,0.000
5785,0.000,0.000,0.000
5786,0.000,0.000,0.000
5787,0.000,0.000,0.000
5788,0.000,0.000,0.000
5789,0.000,137.679,0.000
5790,0.000,316.889,0.000
5791,187.464,428.840,101.310
5792,389.667,486.264,310.200
5793,472.725,493.477,421.277
5794,527.697,457.400,478.670
5795,552.111,395.052,500.893
5796,542.424,332.918,507.874
5797,475.675,95.687,493.754
5798,420.750,0.000,464.791
5799,236.890,0.000,387.561
5800,0.987,0.000,233.435
5801,0.000,0.000,30.233
5802,0.000,0.000,0.000
5803,0.000,0.000,0.000
5804,0.000,0.000,0.000
5805,0.000,0.000,0.000
5806,0.000,0.000,0.000
5807,0.000,0.000,0.000
5808,0.000,0.000,0.000
5809,0.000,0.000,0.000
5810,0.000,0.000,0.000
5811,0.000,0.000,0.000
5812,0.000,0.000,0.000
5813,0.000,134.437,0.000
5814,0.000,321.886,0.000
5815,153.652,437.561,90.726
5816,372.600,487.960,213.776
5817,471.899,475.730,212.336
5818,528.691,433.020,367.997
5819,490.601,369.639,374.143
5820,279.373,316.813,215.135
5821,476.048,219.857,465.908
5822,258.777,92.860,444.983
5823,179.297,0.000,350.526
5824,0.000,0.000,213.034
5825,0.000,0.000,21.467
5826,0.000,0.000,0.000
5827,0.000,0.000,0.000
5828,0.000,0.000,0.000
5829,0.000,0.000,0.000
5830,0.000,0.000,0.000
5831,0.000,0.000,0.000
5832,0.000,0.000,0.000
5833,0.000,0.000,0.000
5834,0.000,0.000,0.000
5835,0.000,0.000,0.000
5836,0.000,0.000,0.000
5837,0.000,134.840,0.000
5838,0.000,314.338,0.000
5839,146.131,435.526,95.774
5840,382.128,483.283,301.714
5841,486.946,474.324,431.758
5842,532.143,438.215,487.016
5843,558.670,415.415,515.124
5844,558.113,370.349,514.315
5845,495.128,282.260,500.919
5846,402.507,106.125,445.975
5847,206.266,0.000,373.687
5848,18.587,0.000,226.413
5849,0.000,0.000,27.366
5850,0.000,0.000,0.000
5851,0.000,0.000,0.000
5852,0.000,0.000,0.000
5853,0.000,0.000,0.000
5854,0.000,0.000,0.000
5855,0.000,0.000,0.000
5856,0.000,0.000,0.000
5857,0.000,0.000,0.000
5858,0.000,0.000,0.000
5859,0.000,0.000,0.000
5860,0.000,0.000,0.000
5861,0.000,130.058,0.000
5862,0.438,310.780,0.000
5863,207.271,434.767,90.717
5864,416.570,496.975,303.642
5865,504.921,503.262,436.305
5866,547.595,459.935,492.541
5867,570.230,442.264,518.073
5868,545.671,402.391,517.997
5869,399.859,251.316,487.603
5870,448.135,101.951,450.927
5871,277.170,0.000,338.209
5872,0.000,0.000,84.845
5873,0.000,0.000,0.000
5874,0.000,0.000,0.000
5875,0.000,0.000,0.000
5876,0.000,0.000,0.000
5877,0.000,0.000,0.000
5878,0.000,0.000,0.000
5879,0.000,0.000,0.000
5880,0.000,0.000,0.000
5881,0.000,0.000,0.000
5882,0.000,0.000,0.000
5883,0.000,0.000,0.000
5884,0.000,0.000,0.000
5885,0.000,124.448,0.000
5886,9.149,311.376,0.000
5887,106.449,439.640,95.719
5888,252.188,479.814,304.785
5889,497.487,478.459,430.616
5890,452.777,439.706,492.677
5891,429.799,370.566,519.451
5892,105.117,329.078,517.062
5893,0.000,263.807,499.834
5894,0.000,76.482,453.355
5895,0.000,0.000,355.084
5896,0.000,0.000,210.092
5897,0.000,0.000,0.000
5898,0.000,0.000,0.000
5899,0.000,0.000,0.000
5900,0.000,0.000,0.000
5901,0.000,0.000,0.000
5902,0.000,0.000,0.000
5903,0.000,0.000,0.000
5904,0.000,0.000,0.000
5905,0.000,0.000,0.000
5906,0.000,0.000,0.000
5907,0.000,0.000,0.000
5908,0.000,0.000,0.000
5909,0.000,129.654,0.000
5910,22.765,313.432,0.000
5911,258.749,431.440,88.933
5912,324.034,457.107,296.116
5913,452.878,454.296,427.645
5914,541.683,366.723,485.898
5915,564.343,287.821,508.639
5916,538.162,232.812,513.264
5917,382.687,124.261,498.059
5918,128.957,17.654,424.370
5919,55.316,0.000,310.231
5920,0.000,0.000,187.395
5921,0.000,0.000,16.239
5922,0.000,0.000,0.000
5923,0.000,0.000,0.000
5924,0.000,0.000,0.000
5925,0.000,0.000,0.000
5926,0.000,0.000,0.000
5927,0.000,0.000,0.000
5928,0.000,0.000,0.000
5929,0.000,0.000,0.000
5930,0.000,0.000,0.000
5931,0.000,0.000,0.000
5932,0.000,0.000,0.000
5933,0.000,123.738,0.000
5934,0.000,313.925,0.000
5935,206.936,449.704,80.882
5936,383.428,492.047,300.524
5937,509.563,491.265,430.927
5938,534.420,459.754,490.130
5939,181.054,421.395,508.308
5940,454.395,355.084,495.108
5941,437.508,236.522,451.898
5942,159.065,85.914,445.342
5943,0.000,0.000,356.188
5944,0.000,0.000,198.880
5945,0.000,0.000,4.959
5946,0.000,0.000,0.000
