,tamanrasset,cardak,toledo,hail,minya
7799,0.413946,0.426128,0.416657,0.419486,0.4179520000000001
7800,0.41435,0.426989,0.4174229999999999,0.418991,0.41793
7801,0.414658,0.4284600000000001,0.41848,0.418105,0.417576
7802,0.414758,0.430141,0.4195930000000001,0.416954,0.416913
7803,0.414503,0.431479,0.42044,0.415694,0.41597
7804,0.413751,0.432009,0.420749,0.4144310000000001,0.414742
7805,0.412361,0.4316140000000001,0.420442,0.413089,0.413106
7806,0.410196,0.430275,0.419491,0.411545,0.410908
7807,0.407267,0.4280850000000001,0.4179479999999999,0.4097560000000001,0.408123
7808,0.404144,0.425583,0.416172,0.407983,0.40523
7809,0.401525,0.423411,0.414594,0.406561,0.402823
7810,0.399976,0.422087,0.413557,0.405768,0.401382
7811,0.399573,0.421664,0.413076,0.40566,0.400972
7812,0.400276,0.422085,0.413084,0.406241,0.401558
7813,0.401966,0.423234,0.413499,0.407458,0.403039
7814,0.404188,0.424763,0.414172,0.40902,0.40503
7815,0.406401,0.426257,0.414936,0.410575,0.40707
7816,0.408168,0.42738,0.415666,0.411845,0.408793
7817,0.409515,0.4281140000000001,0.416395,0.412858,0.410237
7818,0.410587,0.428521,0.417199,0.413722,0.411537
7819,0.411499,0.428682,0.418119,0.414516,0.412796
7820,0.412245,0.428739,0.419056,0.415189,0.4139600000000001
7821,0.412793,0.428854,0.419878,0.415663,0.414937
7822,0.41313,0.429133,0.420521,0.415867,0.415675
7823,0.413346,0.429471,0.421198,0.415771,0.41628
7824,0.413552,0.429709,0.422192,0.4153560000000001,0.4169
7825,0.413804,0.429716,0.423666,0.4146220000000001,0.417615
7826,0.41393,0.429486,0.425294,0.413643,0.418232
7827,0.4137020000000001,0.42904,0.42662,0.412511,0.418493
7828,0.412912,0.4283810000000001,0.427263,0.411279,0.418164
7829,0.41144,0.427435,0.427144,0.409853,0.417117
7830,0.409189,0.426106,0.426263,0.408099,0.415256
7831,0.406187,0.4243770000000001,0.424699,0.405983,0.412614
7832,0.402954,0.422536,0.422836,0.403854,0.409732
7833,0.400117,0.42094,0.42113,0.402153,0.407267
7834,0.398175,0.41988,0.419944,0.401242,0.405748
7835,0.397152,0.419395,0.419287,0.40119,0.405224
7836,0.396958,0.4194600000000001,0.419082,0.401997,0.405631
7837,0.397473,0.420013,0.419239,0.403594,0.406852
7838,0.398453,0.420829,0.419624,0.405617,0.408542
7839,0.399619,0.421639,0.420085,0.407626,0.410295
7840,0.400756,0.422225,0.420507,0.409271,0.411792
7841,0.401912,0.4225600000000001,0.420904,0.410576,0.413065
7842,0.403202,0.422669,0.421325,0.411664,0.414239
7843,0.404691,0.422599,0.4218020000000001,0.41263,0.4154
7844,0.406257,0.4225,0.422308,0.413452,0.416499
7845,0.407724,0.422545,0.422803,0.41408,0.4174479999999999
7846,0.408964,0.422846,0.423283,0.414474,0.418168
7847,0.410037,0.423269,0.423897,0.414635,0.418617
7848,0.41105,0.4236180000000001,0.424833,0.414573,0.418763
7849,0.412051,0.423737,0.426182,0.414299,0.418577
7850,0.412855,0.423631,0.427645,0.413837,0.418054
7851,0.41322,0.423345,0.428819,0.413211,0.417192
7852,0.412922,0.422904,0.429366,0.412425,0.415961
7853,0.4118310000000001,0.422246,0.429209,0.411401,0.414221
7854,0.409843,0.421291,0.42834,0.410036,0.411804
7855,0.406989,0.420018,0.426825,0.408314,0.408692
7856,0.403822,0.418651,0.425034,0.406536,0.405432
7857,0.401015,0.417474,0.423405,0.405079,0.402702
7858,0.399101,0.416718,0.422284,0.404254,0.40105
7859,0.398116,0.416413,0.421666,0.404118,0.400547
7860,0.397972,0.416541,0.421457,0.404669,0.401153
7861,0.398544,0.417054,0.42157,0.405843,0.402752
7862,0.39954,0.417771,0.42193,0.407341,0.404907
7863,0.400628,0.418478,0.422467,0.408798,0.407097
7864,0.401546,0.419001,0.423131,0.409922,0.408905
7865,0.402324,0.419328,0.423962,0.41072,0.410359
7866,0.403068,0.419487,0.425019,0.41127,0.4115970000000001
7867,0.40385,0.419519,0.426326,0.411648,0.412731
7868,0.404619,0.4195100000000001,0.427755,0.4119,0.4137520000000001
7869,0.405288,0.419562,0.429135,0.412065,0.414618
7870,0.405805,0.419744,0.43034,0.412176,0.4153020000000001
7871,0.406249,0.4200100000000001,0.431416,0.412248,0.415834
7872,0.406735,0.420287,0.432451,0.412289,0.416259
7873,0.407318,0.420507,0.4334770000000001,0.412287,0.416586
7874,0.407831,0.4206220000000001,0.434304,0.41215,0.4166760000000001
7875,0.408048,0.4205930000000001,0.434682,0.411764,0.4163560000000001
7876,0.407768,0.420378,0.434387,0.411017,0.415453
7877,0.406898,0.419929,0.433303,0.409791,0.413797
7878,0.405368,0.419195,0.431342,0.407973,0.411222
7879,0.403211,0.4181760000000001,0.42854,0.405566,0.407739
7880,0.400839,0.417066,0.425398,0.403041,0.404046
7881,0.398751,0.416105,0.422528,0.400977,0.40099
7882,0.397347,0.41549,0.420409,0.399847,0.399258
7883,0.396644,0.415237,0.419052,0.399728,0.398957
7884,0.396565,0.41532,0.418353,0.400601,0.400055
7885,0.397016,0.415696,0.418192,0.402373,0.402413
7886,0.397816,0.416245,0.418382,0.40462,0.405429
7887,0.398763,0.4168310000000001,0.418716,0.406834,0.408373
7888,0.399704,0.417345,0.419032,0.408604,0.410653
7889,0.400674,0.417807,0.419343,0.4099390000000001,0.412275
7890,0.401757,0.418263,0.419708,0.410958,0.4134
7891,0.403001,0.418746,0.420171,0.411765,0.414178
7892,0.404312,0.419217,0.42072,0.4124100000000001,0.4147020000000001
7893,0.405557,0.419617,0.421332,0.41293,0.415051
7894,0.406632,0.419914,0.421991,0.413365,0.415309
7895,0.40754,0.420171,0.422721,0.413775,0.415564
7896,0.40831,0.4204729999999999,0.423554,0.41422,0.4159060000000001
7897,0.408951,0.42087,0.424486,0.414721,0.416371
7898,0.409376,0.421259,0.4253770000000001,0.415125,0.416774
7899,0.409475,0.421497,0.426046,0.415235,0.416871
7900,0.40914,0.421463,0.426338,0.4148689999999999,0.416445
7901,0.40827,0.421102,0.426191,0.413901,0.415373
7902,0.406766,0.4203810000000001,0.425569,0.41222,0.41356
7903,0.404635,0.419319,0.424495,0.409847,0.411034
7904,0.40229,0.418145,0.423239,0.407305,0.408318
7905,0.400237,0.417137,0.422128,0.405237,0.406045
7906,0.398879,0.416525,0.4214270000000001,0.404168,0.404728
7907,0.398223,0.416336,0.421144,0.404184,0.404431
7908,0.398182,0.41655,0.421231,0.405267,0.405111
7909,0.398656,0.417118,0.421623,0.407313,0.406657
7910,0.399499,0.417871,0.422209,0.40985,0.408683
7911,0.400555,0.418611,0.422864,0.41231,0.410726
7912,0.401706,0.419178,0.423492,0.414235,0.412417
7913,0.402999,0.419571,0.424112,0.415653,0.413779
7914,0.404523,0.41983,0.424773,0.416715,0.4149350000000001
7915,0.406321,0.419993,0.425505,0.417544,0.415983
7916,0.40825,0.420103,0.426257,0.418127,0.416918
7917,0.410117,0.4202,0.426959,0.4184229999999999,0.417708
7918,0.411765,0.4203,0.427568,0.4183850000000001,0.41832
7919,0.413176,0.420326,0.428158,0.417962,0.418714
7920,0.41437,0.4201720000000001,0.428832,0.4171,0.418851
7921,0.41534,0.419772,0.429636,0.415788,0.418686
7922,0.415979,0.419208,0.430382,0.414175,0.418164
